,athlete_id,athlete,country_noc,total_medaille
8505,8552,Stanislav Stepashkin,URS,1
87639,88923,Yuliya Sotnikova,RUS,1
138754,144559,Yuta Watanabe,JPN,1
138770,144576,Munetaka Murakami,JPN,1
92731,94063,Claire Carver-Dias,CAN,1
80503,81720,Dagmar Lurz,FRG,1
138767,144573,Koyo Aoyagi,JPN,1
92732,94064,Erin Chan,CAN,1
138768,144574,Masataka Yoshida,JPN,1
138769,144575,Masato Morishita,JPN,1
92733,94065,Catherine Garceau,CAN,1
154492,2303045,Bob Osborne,CAN,1
8503,8550,Stanislav Sorokin,URS,1
92734,94066,Fanny Létourneau,CAN,1
138771,144577,Ryoji Kuribayashi,JPN,1
92735,94067,Kirstin Normand,CAN,1
8488,8535,Rufat Riskiyev,URS,1
80495,81712,Nancy Ludington,USA,1
154488,2303041,Stanley Nantais,CAN,1
138772,144578,Ryosuke Kikuchi,JPN,1
138766,144571,Kensuke Kondoh,JPN,1
92730,94062,Lyne Beaumont,CAN,1
138765,144570,Kaima Taira,JPN,1
8490,8537,Shamil Sabirov,URS,1
8502,8549,Vasily Solomin,URS,1
8501,8548,Valerian Sokolov,URS,1
8499,8546,Timofei Scriabin,URS,1
687,690,Natasha Zverava,BLR,1
86784,88057,Hans Knauß,AUT,1
8497,8544,Gennady Shatkov,URS,1
138760,144565,Ryomei Tanaka,JPN,1
8496,8543,Nurmagomed Shanavazov,URS,1
8495,8542,Sergey Sivko,URS,1
87646,88930,Yelena Yelesina,RUS,1
80509,81726,Janet Lynn,USA,1
138763,144568,Hayato Sakamoto,JPN,1
138764,144569,Hideto Asamura,JPN,1
8491,8538,Vladimir Safronov,URS,1
154495,2303048,Tom Pendlebury,CAN,1
85829,87093,Fabrizio Donato,ITA,1
20244,20390,Amos Deacon,USA,1
18883,19013,Theo Haag,GER,1
2888,2900,Nikolai Stepulov,EST,1
18750,18880,Hugh Walker,GBR,1
93428,94767,Yevgeny Chigishev,RUS,1
79646,80862,Annelise Coberger,NZL,1
10459,10515,Rafał Piszcz,POL,1
85663,86925,Phillips Idowu,GBR,1
18600,18729,Walter Campbell,GBR,1
79647,80863,Barbara Cochran,USA,1
10457,10513,Jerzy Opara,POL,1
19139,19276,Gogi Singh,IND,1
74376,74953,António Leitão,POR,1
93625,94966,Soraya Jiménez,MEX,1
97573,98950,Tord Wiksten,SWE,1
140136,146007,Tadeusz Michalik,POL,1
18596,18725,John Burt,GBR,1
18595,18724,Alexander Burt,GBR,1
2436,2447,Élisabeth d'Ayen,FRA,1
18594,18723,Henry Brown,GBR,1
18873,19003,Werner Hamel,GER,1
10664,10720,Juraj Minčík,SVK,1
79651,80867,Cecilia Colledge,GBR,1
10879,10935,Tatyana Korshunova,URS,1
153118,1006224,Alyssa Naeher,USA,1
85654,86916,Marlon Devonish,GBR,1
97767,99146,Vladimír Zábrodský,TCH,1
74031,74608,Celina Jesionowska,POL,1
2733,2745,Andre Agassi,USA,1
79336,80552,Debbie Armstrong,USA,1
7666,7707,Zygmunt Chychła,POL,1
7528,7569,Clarence Hill,BER,1
74192,74769,Zdzisław Krzyszkowiak,POL,1
18601,18730,Denys Carnill,GBR,1
7834,7875,Juan Venegas,PUR,1
2453,2464,Pierre Albarran,FRA,1
85658,86920,Jason Gardener,GBR,1
18872,19002,Thomas Gunst,FRG,1
10874,10930,Yelizaveta Dementyeva,URS,1
2451,2462,Julie Vlasto,FRA,1
81908,83126,Vera Zozuļa,URS,1
81729,82947,Yuliya Vlasova,EUN,1
10661,10717,Slavomír Kňazovický,TCH,1
19215,19352,Shunkichi Hamada,JPN,1
97676,99054,Paul Wylie,USA,1
153116,1006222,Emelie Lundberg,SWE,1
153117,1006223,Hanne Gråhns,SWE,1
79652,80868,Renée Colliard,SUI,1
93552,94893,Mo O'Toole,USA,1
18593,18722,Dave Brodie,GBR,1
18878,19008,Herbert Hobein,GER,1
2415,2425,Albert Costa,ESP,1
97677,99055,Bob Wyman,GBR,1
97572,98949,Elis Wiklund,SWE,1
93694,95036,Alexis Rodríguez,CUB,1
19127,19264,Devinder Singh,IND,1
18584,18713,Louis Baillon,GBR,1
97898,99279,Matjaž Zupan,SLO,1
2413,2423,Sergio Casal,ESP,1
10443,10499,Wojciech Kurpiewski,POL,1
18879,19009,Fritz Horn,GER,1
18592,18721,Norman Borrett,GBR,1
10882,10938,Yekaterina Kuryshko,URS,1
2411,2421,Sergi Bruguera,ESP,1
97787,99167,Roberto Zandonella,ITA,1
2410,2420,Jordi Arrese,ESP,1
18582,18711,Charles Atkin,GBR,1
74133,74710,Marian Filipiuk,POL,1
18880,19010,Harald Huffmann,GER,1
18751,18881,David Westcott,GBR,1
19126,19263,Darshan Singh,IND,1
19217,19355,Junzo Inohara,JPN,1
74131,74708,Lech Dunecki,POL,1
19128,19265,Dharam Singh Gill,IND,1
93553,94894,Bernice Orwig,USA,1
88550,89840,Olga Arteshina,RUS,1
18874,19004,Hans Haußmann,GER,1
88549,89839,Anna Arkhipova,RUS,1
88548,89838,Svetlana Abrosimova,RUS,1
81675,82893,Valentyna Tserbe-Nesina,UKR,1
74130,74707,Marian Dudziak,POL,1
19135,19272,Harcharan Singh,IND,1
153134,1006240, Felipe Vizeu,BRA,1
153135,1006241, Gustavo Henrique,BRA,1
153136,1006242, Jean,BRA,1
153137,1006243, Uilson,BRA,1
153138,1006244, Valdívia,BRA,1
2421,2431,Emilio Sánchez Vicario,ESP,1
97891,99272,Sergey Zubov,EUN,1
18875,19005,Kurt Haverbeck,GER,1
7842,7883,Ion Alexe,ROU,1
19133,19270,Gurmail Singh,IND,1
10448,10504,Piotr Markiewicz,POL,1
18589,18718,Jack Bennett,GBR,1
74032,74609,Jarosława Jóźwiakowska,POL,1
93549,94890,Courtney Johnson,USA,1
93540,94881,Liz Weekes,AUS,1
18746,18876,Bertrand Turnbull,GBR,1
140346,146223,Albert Batyrgaziyev,ROC,1
81900,83118,Tatyana Zhuk,URS,1
19159,19296,Surinder Singh Sodhi,IND,1
18617,18747,Graham Dadds,GBR,1
18863,18993,Werner Freyberg,GER,1
93542,94883,Taryn Woods,AUS,1
10860,10916,Hanna Balabanova,UKR,1
140270,146146,Madina Taymazova,ROC,1
19157,19294,Ravinder Pal Singh,IND,1
140348,146225,Gleb Bakshi,ROC,1
81853,83071,Mandy Wötzel,GER,1
74049,74626,Maria Kusion,POL,1
18747,18877,Philip Turnbull,GBR,1
93683,95025,Daniel Igali,CAN,1
18865,18995,Heinz Foerstendorf,GER,1
19402,19542,Song Seong-Tae,KOR,1
2467,2478,Kim Hyang-Mi,PRK,1
10863,10919,Tetiana Teklian,UKR,1
18613,18742,Eric Crockford,GBR,1
74045,74622,Halina Konopacka,POL,1
7658,7699,Brunon Bendig,POL,1
74050,74627,Maria Kwaśniewska,POL,1
97870,99251,Olaf Zinke,GER,1
7589,7630,Aleksandar Hristov,BUL,1
79578,80794,Connie Carpenter,USA,1
19164,19301,Varinder Singh,IND,1
10472,10528,Władysław Szuszkiewicz,POL,1
19163,19300,Tarlochan Singh Bawa,IND,1
7656,7697,Wojciech Bartnik,POL,1
97859,99240,Egon Zimmermann,AUT,1
10749,10805,Karl Sundqvist,SWE,1
18621,18751,Derek Day,GBR,1
74186,74763,Władysław Kozakiewicz,POL,1
19161,19298,Tarsem Singh,IND,1
91700,93020,Cai Yalin,CHN,1
18862,18992,Dieter Freise,FRG,1
2474,2485,Yu Sun-Bok,PRK,1
10469,10525,Michał Staniszewski,POL,1
93541,94882,Danielle Woodhouse,AUS,1
74051,74628,Lucyna Langer,POL,1
7828,7869,Daniel Santos,PUR,1
152862,1005911,Pascual Somma,URU,1
2818,2830,An Zhongxin,CHN,1
18620,18750,Ronald Davies,GBR,1
81904,83122,Edith Zimmermann,AUT,1
19155,19292,Rajinder Singh,IND,1
85332,86590,Ken Henry,USA,1
19145,19282,Kulwant Singh,IND,1
10738,10794,Gunnar Olsson,SWE,1
74039,74616,Urszula Kielan,POL,1
79508,80724,Colette Brand,SUI,1
10737,10793,Thomas Ohlsson,SWE,1
148910,920333,Charles Anthoine Gonnet,FRA,1
18604,18733,Bob Cattrall,GBR,1
149028,920455,Theodore Andrea Cook,GBR,1
97866,99247,Viktor Zinger,URS,1
97867,99248,Andreas Zingerle,ITA,1
19143,19280,Jaswant Singh,IND,1
85651,86913,Tasha Danvers,GBR,1
148968,920392,Gilbert Prouteau,FRA,1
93546,94887,Yekaterina Vasilyeva,RUS,1
79503,80719,Svetlana Boyarkina,RUS,1
85443,86703,Willi Hofmann,SUI,1
18868,18998,Fredy Gerdes,GER,1
74128,74705,Władysław Dobrowolski,POL,1
91705,93025,Niu Zhiyuan,CHN,1
19142,19279,Jaipal Singh,IND,1
18603,18732,Harold Cassels,GBR,1
93545,94886,Irina Tolkunova,KAZ,1
19149,19286,Mukhbain Singh,IND,1
18606,18735,Robert Clift,GBR,1
148865,920285, Géo-Charles,FRA,1
79341,80557,Jeanne Ashworth,USA,1
140349,146226,Imam Khatayev,ROC,1
153103,1006206,Kathrin Hendrich,GER,1
153104,1006207,Laura Benkarth,GER,1
91664,92981,Bob Merrick,USA,1
88750,90044,Volodymyr Sydorenko,UKR,1
153105,1006208,Lina Magull,GER,1
153106,1006209,Lisa Weiß,GER,1
93601,94942,Hossein Tavakoli,IRI,1
152994,1006090,Dmitry Migunov,RUS,1
91703,93023,Gao Jing,CHN,1
18610,18739,Harold Cooke,GBR,1
18609,18738,John Conroy,GBR,1
85440,86700,André Hoffmann,GDR,1
18608,18737,Frank Connah,GBR,1
18749,18879,Micky Walford,GBR,1
85441,86701,Jan Hoffmann,GDR,1
18607,18736,John Cockett,GBR,1
140351,146228,Muslim Gadzhimagomedov,ROC,1
81826,83044,Debbi Wilkes,CAN,1
148764,920174,André Verbeke,BEL,1
79660,80876,Christin Cooper,USA,1
19110,19246,Frederick Seaman,IND,1
18557,18686,Vicky Dixon,GBR,1
79687,80903,Ekaterina Dafovska,BUL,1
2373,2383,Poul-Erik Høyer Larsen,DEN,1
153178,1006284,Taiwo Awoniyi,NGR,1
79688,80904,Aslaug Dahl,NOR,1
2600,2612,Wollmar Boström,SWE,1
10903,10959,Vitaly Galkov,URS,1
7866,7907,Constantin Dumitrescu,ROU,1
153179,1006285,Yusuf Bala,NGR,1
152979,1006066,Mike Smith,CAN,1
140078,145945,Katarzyna Zillmann,POL,1
7867,7908,Daniel Dumitrescu,ROU,1
10904,10960,Leonid Geyshtor,URS,1
152978,1006065,Caleb Flaxey,CAN,1
10783,10839,František Čapek,TCH,1
79693,80909,Marianne Dahlmo,NOR,1
93392,94731,Ioanna Khatziioannou,GRE,1
7868,7909,Gheorghe Fiat,ROU,1
2367,2377,Jens Eriksen,DEN,1
97944,99325,Mats Åhlberg,SWE,1
19111,19247,Shabban Shahab-ud-Din,IND,1
85494,86755,Henry Homburger,USA,1
10884,10940,Antonina Melnikova,URS,1
88707,89999,Dorel Simion,ROU,1
2728,2740,Pam Shriver,USA,1
93397,94736,Erzsébet Márkus-Peresztegi,HUN,1
74308,74885,Szymon Ziółkowski,POL,1
74307,74884,Kazimierz Zimny,POL,1
7863,7904,Mircea Dobrescu,ROU,1
79686,80902,Frances Dafoe,CAN,1
10406,10462,Daniela Walkowiak,POL,1
88852,90147,Leobaldo Pereira,CUB,1
153176,1006282,Saviour Godwin,NGR,1
18563,18692,Sandie Lister,GBR,1
18558,18687,Sue Fraser,GBR,1
152982,1006069,"Tom Brewster, Jr.",GBR,1
18561,18690,Kath Johnson,GBR,1
153177,1006283,Sopuruchi Dimgba,NGR,1
97934,99315,Rolf Oesterreich,GDR,1
85312,86569,Finn Helgesen,NOR,1
152981,1006068,Antti Niemi,FIN,1
140474,146357,Cosmin Pascari,ROU,1
18559,18688,Wendy Fraser,GBR,1
140079,145946,Marta Wieliczko,POL,1
97945,99326,Thomas Åhlén,SWE,1
19109,19245,Allan Schofield,IND,1
85392,86652,Lyman Hine,USA,1
85309,86566,Petr Hejma,TCH,1
18712,18842,Charles Power,GBR,1
74300,74877,Marian Woronin,POL,1
88500,89790,Raúl López,ESP,1
2354,2364,Camilla Martin,DEN,1
97957,99338,Peter Åslin,SWE,1
88499,89789,Carlos Jiménez,ESP,1
10910,10966,Vyacheslav Ionov,URS,1
18900,19030,Werner Kaessmann,FRG,1
79319,80535,Carola Anding,GDR,1
88498,89788,Jorge Garbajosa,ESP,1
140364,146241,Anton Borodachov,ROC,1
153197,1006303,Sam Mewis,USA,1
140049,145915,Kornelia Lesiewicz,POL,1
7673,7714,Stanisław Dragan,POL,1
153198,1006304,Emily Sonnett,USA,1
2349,2359,Sofie Castenschiold,DEN,1
18902,19032,Alfred Lücker,GER,1
19253,19391,Toshio Usami,JPN,1
74258,74835,Janusz Sidło,POL,1
153200,1006306, Fernando Prass,BRA,1
18898,19028,Werner Kubitzki,GER,1
10907,10963,Anatoly Grishin,URS,1
97951,99332,Per Knut Aaland,NOR,1
2606,2618,Anders Järryd,SWE,1
7870,7911,Mircea Fulger,ROU,1
88745,90039,Andriy Fedchuk,UKR,1
88509,89799,Edwige Lawson-Wade,FRA,1
88508,89798,Laurent Foirest,FRA,1
85393,86653,Roy Henkel,CAN,1
140061,145927,Justyna Iskrzycka,POL,1
88507,89797,Makan Dioumassi,FRA,1
93588,94929,Georgi Markov,BUL,1
74304,74881,Andrzej Zieliński,POL,1
88506,89796,Yann Bonato,FRA,1
140060,145926,Helena Wiśniewska,POL,1
88668,89960,Tahar Tamsamani,MAR,1
19107,19243,Syed Mushtaq Ali,IND,1
18897,19027,Felix Krull,FRG,1
2809,2821,Ilija Lupulesku,IOA,1
88505,89795,Jim Bilba,FRA,1
152976,1006062,Sophie Anthamatten,SUI,1
10906,10962,Nikolay Gorbachov,URS,1
10613,10669,Sabine Eichenberger,SUI,1
97929,99310,Einar Østby,NOR,1
10409,10465,Paweł Baraszkiewicz,POL,1
18758,18888,Harvey Wood,GBR,1
79669,80885,Christl Cranz,GER,1
140101,145969,Patryk Grzegorzewicz,POL,1
18576,18705,Jane Sixsmith,GBR,1
93695,95037,Yoel Romero,CUB,1
97918,99299,Carl-Göran Öberg,SWE,1
85545,86807,Francisco Javier Fernández,ESP,1
10431,10487,Stefan Kapłaniak,POL,1
97919,99300,Sigfrid Öberg,SWE,1
18824,18954,Christian Bassemir,FRG,1
81794,83012,Jill Watson,USA,1
97921,99302,Reidar Ødegård,NOR,1
7858,7899,Calistrat Cuțov,ROU,1
10888,10944,Nina Savina,URS,1
140507,146391,Bianca Buitendag,RSA,1
85692,86954,Kostas Kenteris,GRE,1
88746,90040,Andriy Kotelnyk,UKR,1
10890,10946,Mariya Shubina,URS,1
18884,19014,Karl-Heinz Irmer,GER,1
85321,86579,Heini Hemmi,SUI,1
91819,93141,Mariya Feklistova,RUS,1
10425,10481,Andrzej Gronowicz,POL,1
148834,920249,Johannes Weltzer,DEN,1
81664,82882,Brigitte Totschnig,AUT,1
18753,18883,Cyril Wilkinson,GBR,1
18752,18882,Neil White,GBR,1
18580,18709,Percy Allman-Smith,GBR,1
10885,10941,Yuliya Ryabchinskaya,URS,1
153149,1006255,Christian Günter,GER,1
153150,1006256,Eric Oelschlägel,GER,1
74134,74711,Marian Foik,POL,1
18578,18707,Bob Adlard,GBR,1
93593,94934,Karnam Malleswari,IND,1
153151,1006257,Jannik Huth,GER,1
153152,1006258,Leonardo Bittencourt,GER,1
153153,1006259,Sebastian Kerk,GER,1
79662,80878,Susie Corrock,USA,1
91665,92982,Pease Glaser,USA,1
18577,18706,Jo Thompson,GBR,1
18881,19011,Karl-Joachim Hürter,FRG,1
7852,7893,Dumitru Cipere,ROU,1
93415,94754,Asaad Said Saif,QAT,1
93554,94895,Nicolle Payne,USA,1
93556,94897,Kathy Sheehy,USA,1
10434,10490,Krzysztof Kołomański,POL,1
140096,145964,Kajetan Duszyński,POL,1
7859,7900,Simion Cuțov,ROU,1
18566,18695,Jackie McWilliams,GBR,1
18893,19023,Peter Kraus,FRG,1
7741,7782,Jan Szczepański,POL,1
10896,10952,Aleksandr Degtyaryov,URS,1
10897,10953,Anatoly Demitkov,URS,1
93558,94899,Julie Swail,USA,1
10899,10955,Valery Didenko,URS,1
93400,94739,Sri Indriyani,INA,1
10806,10862,Bohuslav Karlík,TCH,1
18892,19022,Michael Knauth,GER,1
18568,18697,Helen Morgan,GBR,1
18567,18696,Tammy Miller,GBR,1
149030,920457,John Copley,GBR,1
19116,19252,Amarjit Rana,IND,1
2381,2391,Thomas Stuer-Lauridsen,DEN,1
97926,99307,Olav Økern,NOR,1
73972,74549,Simeon Toribio,PHI,1
97927,99308,Stefan Örnskog,SWE,1
19114,19250,Ajit Singh,IND,1
93590,94931,Florica Lavric,ROU,1
18895,19025,Michael Krause,FRG,1
19113,19249,Shaukat Ali,IND,1
74310,74887,Krzysztof Zwoliński,POL,1
88770,90064,Rustam Saidov,UZB,1
7767,7808,Aníbal Acevedo,PUR,1
18755,18885,Ralph Williams,GBR,1
140095,145963,Dariusz Kowaluk,POL,1
74198,74775,Janusz Kusociński,POL,1
18887,19017,Carsten Keller,GER,1
18888,19018,Erwin Keller,GER,1
93557,94898,Coralie Simmons,USA,1
18890,19020,Detlev Kittstein,FRG,1
18891,19021,Ulrich Klaes,FRG,1
19120,19257,Balbir Singh,IND,1
10419,10475,Maciej Freimut,POL,1
7860,7901,Costică Dafinoiu,ROU,1
73976,74553,Miguel White,PHI,1
18571,18700,Mandy Nichols,GBR,1
19119,19256,Balbir Singh,IND,1
19117,19254,Bakshish Singh,IND,1
97924,99305,Uno Öhrlund,SWE,1
18823,18953,Hermann auf der Heide,GER,1
93402,94741,Winarni Binti Slamet,INA,1
91821,93143,Tatyana Goldobina,RUS,1
18570,18699,Mary Nevill,GBR,1
152995,1006091,Kyle Carr,USA,1
7654,7695,Jerzy Adamski,POL,1
79460,80676,Theresa Weld,USA,1
88800,90095,Kara Wolters,USA,1
7629,7670,Leopoldo Serantes,PHI,1
18665,18795,Ivan Laing,GBR,1
79607,80823,Marina Cherkasova,URS,1
18721,18851,John Robinson,GBR,1
18664,18794,Jimmy Kirkwood,GBR,1
91784,93105,Gang Cho-Hyeon,KOR,1
152947,1006008,Sun Zhen,CHN,1
140227,146103,Yuliya Kozik,ROC,1
7732,7773,Hubert Skrzypczak,POL,1
97625,99002,Alston Wise,CAN,1
152949,1006011,Agustina Bouza,ARG,1
18662,18792,Robert Kennedy,GBR,1
10518,10574,Petre Capusta,ROU,1
88766,90060,Utkirbek Khaydarov,UZB,1
81817,83035,Lucile Wheeler,CAN,1
140226,146102,Olga Frolkina,ROC,1
85361,86620,Ted Hibberd,CAN,1
140225,146100,Anastasiya Logunova,ROC,1
18658,18788,Norman Hughes,GBR,1
7731,7772,Paweł Skrzecz,POL,1
152948,1006009,Li Aili,CHN,1
18720,18850,Franks Robinson,GBR,1
85581,86843,Tesfaye Tola,ETH,1
7794,7835,Arístides González,PUR,1
91744,93064,Manfred Kurzer,GER,1
85583,86845,Million Wolde,ETH,1
148811,920224,Jens Houmøller Klemmensen,DEN,1
18718,18848,Edwin Richards,GBR,1
10529,10585,Nicușor Eșanu,ROU,1
18675,18805,William Lindsay,GBR,1
18674,18804,Robin Lindsay,GBR,1
79587,80803,Karen Cashman,USA,1
10528,10584,Dumitru Alexe,ROU,1
10829,10885,Jiří Pecka,TCH,1
97759,99138,Scott Young,USA,1
18669,18799,Arthur Law,GBR,1
18830,18960,Büdi Blunck,GER,1
81726,82944,Ria Visser,NED,1
10524,10580,Gheorghe Danielov,ROU,1
93648,94989,Cheryl Haworth,USA,1
18719,18849,Anthony Robinson,GBR,1
10523,10579,Simion Cuciuc,ROU,1
88813,90108,Vüqar Mursal Ələkbərov,AZE,1
88814,90109,Məhəmməd Ariphacıyev,AZE,1
10517,10573,Anton Calenic,ROU,1
93527,94868,Nikola Kuljača,SCG,1
10516,10572,Antonel Borșan,ROU,1
18847,18977,Hugo Dollheiser,GER,1
148800,920212,Jean René Gauguin,DEN,1
18652,18782,Harry Haslam,GBR,1
85352,86611,Hans Heß,GER,1
18651,18781,James Harper-Orr,GBR,1
88764,90058,Clarence Vinson,USA,1
18828,18958,Ludwig Beisiegel,GER,1
79362,80578,Oksana Baiul,UKR,1
18827,18957,Andreas Becker,GER,1
79431,80647,Madeleine Berthod,SUI,1
140215,146090,Ahmed Tijan,QAT,1
148862,920282,Henriette Brossin de Méré-de Polanska,FRA,1
18826,18956,Christoph Bechmann,GER,1
88614,89904,Sebastian Köber,GER,1
93671,95012,Dzmitry Dziabelka,BLR,1
88762,90056,Jermain Taylor,USA,1
97822,99203,Richard Žemlička,CZE,1
93530,94871,Naomi Castle,AUS,1
93531,94872,Joanne Fox,AUS,1
10508,10564,Cornelia Sideri,ROU,1
140260,146136,Vladislava Urazova,ROC,1
140259,146135,Viktoriya Listunova,ROC,1
85354,86613,Mats Hessel,SWE,1
91643,92960,Therese Torgersson,SWE,1
10510,10566,Maria Mihoreanu,ROU,1
18657,18787,Edward Holmes,GBR,1
140223,146098,Mariya Lasitskene,ROC,1
2830,2842,Juan Domecq,CUB,1
7802,7843,Orlando Maldonado,PUR,1
93528,94869,Jugoslav Vasović,SCG,1
148931,920354,Paul Landowski,FRA,1
10515,10571,Ion Bîrlădeanu,ROU,1
10514,10570,Gheorghe Andriev,ROU,1
148997,920423,Alex Virot,FRA,1
97599,98976,Bud Wilson,CAN,1
85358,86617,Jimmy Heuga,USA,1
140221,146096,Anzhelika Sidorova,ROC,1
85357,86616,Urban Hettich,FRG,1
140219,146094,Svetlana Gomboyeva,ROC,1
93529,94870,Nenad Vukanić,SCG,1
74097,74674,Andrzej Badeński,POL,1
149000,920426,Hubert Yencesse,FRA,1
10512,10568,Sanda Toma,ROU,1
88765,90059,"Ricardo Williams, Jr.",USA,1
85367,86626,Tom Hicks,USA,1
18677,18807,Gerald Logan,GBR,1
148781,920191,Tait McKenzie,CAN,1
79541,80757,Petra Burka,CAN,1
18705,18835,Edgar Page,GBR,1
93471,94810,Roman Yakovlev,RUS,1
88644,89936,Bekzat Sattarkhanov,KAZ,1
93470,94809,Aleksandr Gerasimov,RUS,1
97622,98999,Peter Wirnsberger,AUT,1
18832,18962,Benno Boche,GER,1
91768,93088,Marco Innocenti,ITA,1
91658,92975,Heorhiy Leonchuk,UKR,1
2775,2787,Robert Seguso,USA,1
10538,10594,Haralambie Ivanov,ROU,1
18838,18968,Georg Brunner,GER,1
18703,18833,Gordon Orchardson,GBR,1
81860,83078,Kristi Yamaguchi,USA,1
2564,2576,Marc Rosset,SUI,1
18701,18831,Tony Nunn,GBR,1
18700,18830,Neil Nugent,GBR,1
10619,10675,Gabi Müller,SUI,1
18699,18829,Richard Norris,GBR,1
88640,89932,Mukhtarkhan Dildabekov,KAZ,1
74278,74855,Zbigniew Syka,POL,1
10616,10672,Ingrid Haralamow,SUI,1
18706,18836,Wilfred Pallot,GBR,1
74164,74741,Stanisław Jaskułka,POL,1
18710,18840,Frederick Phillips,GBR,1
140253,146129,Adelina Zagidullina,ROC,1
81725,82943,Maribel Vinson,USA,1
2573,2585,Märtha Adlerstråhle,SWE,1
93476,94815,Tom Hoff,USA,1
93474,94813,Ilya Savelyev,RUS,1
10547,10603,Costică Olaru,ROU,1
88768,90062,Sergey Mikhaylov,UZB,1
18835,18965,Günther Brennecke,GER,1
97798,99178,Sergio Zardini,ITA,1
10546,10602,Grigore Obreja,ROU,1
79597,80813,Olga Charvátová,TCH,1
93473,94812,Yevgeny Mitkov,RUS,1
10544,10600,Policarp Malîhin,ROU,1
18713,18843,Mark Precious,GBR,1
10556,10612,Larion Serghei,ROU,1
18837,18967,Thomas Brinkmann,FRG,1
18709,18839,Walter Peterson,GBR,1
18714,18844,Reggie Pridmore,GBR,1
97661,99039,Ludwig Wrede,AUT,1
18708,18838,John Peake,GBR,1
18698,18828,Alan Noble,GBR,1
74161,74738,Zbigniew Jaremski,POL,1
10537,10593,Dimitrie Ivanov,ROU,1
97807,99187,Boris Zaytsev,URS,1
18717,18847,Frank Reynolds,GBR,1
85519,86780,Joachim Olsen,DEN,1
97615,98992,Harald Winkler,AUT,1
18688,18818,George McGrath,GBR,1
18687,18817,Billy McConnell,GBR,1
2552,2564,Manuela Maleeva,BUL,1
18686,18816,Jack MacBryan,GBR,1
97614,98991,Gerd Winkler,FRG,1
81821,83039,Lydia Wideman,FIN,1
2634,2646,Milada Skrbková,TCH,1
93519,94860,Tony Azevedo,USA,1
140255,146131,Olga Nikitina,ROC,1
2551,2563,Martina Hingis,SUI,1
97612,98989,Anton Winkler,FRG,1
140257,146133,Anastasiya Ilyankova,ROC,1
18680,18810,Sholto Marcon,GBR,1
140234,146110,Zemfira Magomedaliyeva,ROC,1
140258,146134,Liliya Akhaimova,ROC,1
18679,18809,Robert Lyne,GBR,1
10531,10587,Ion Geantă,ROU,1
140244,146120,Gulnaz Khatuntseva,ROC,1
10533,10589,Marcel Glăvan,ROU,1
85370,86629,Ulf Hielscher,GER,1
140245,146121,Mariya Novolodskaya,ROC,1
93650,94991,Tara Nott,USA,1
148827,920241,Ejnar Mindedal Rasmussen,DEN,1
18696,18826,Hugh Neilson,GBR,1
81861,83079,Hiromi Yamamoto,JPN,1
18840,18970,Hugo Budinger,GER,1
2774,2786,Charles Sands,FRA,1
18842,18972,Erich Cuntz,GER,1
10536,10592,Simion Ismailciuc,ROU,1
85570,86832,Gezahgne Abera,ETH,1
148981,920405,Gustave Saacké,FRA,1
18716,18846,Percy Rees,GBR,1
18694,18824,Henry Murphy,GBR,1
10824,10880,Václav Mottl,TCH,1
97617,98994,Wolfgang Winkler,FRG,1
79423,80639,Lisbeth Berg,NOR,1
18690,18820,Roger Midgley,GBR,1
10535,10591,Andrei Igorov,ROU,1
93520,94861,Ryan Bailey,USA,1
18844,18974,Werner Delmes,GER,1
74171,74748,Ryszard Katus,POL,1
97753,99132,Yevgeny Yorkin,URS,1
2647,2659,Milan Šrejber,TCH,1
19181,19318,Maxie Vaz,IND,1
93485,94824,Igor Vušurović,SCG,1
10569,10625,Roman Vartolomeu,ROU,1
140340,146216,Aleksandr Zuyev,ROC,1
19183,19320,Zafar Iqbal,IND,1
2822,2834,Miguel Calderón,CUB,1
19372,19512,U Hyeon-Jeong,KOR,1
19374,19514,Yu Je-Suk,KOR,1
19182,19319,Sayed Yusuf,IND,1
85625,86887,Manuèla Montebrun,FRA,1
140341,146218,Ilya Karpenkov,ROC,1
153071,1006168,Pedro Pablo Pichardo,CUB,1
153074,1006173,Patrick Groetzki,GER,1
148785,920197,John Weinzweig,CAN,1
2750,2762,Brad Gilbert,USA,1
10482,10538,Władysław Zieliński,POL,1
93643,94984,Nataliya Skakun,UKR,1
140342,146219,Kirill Pisklov,ROC,1
18856,18986,Hanns-Henning Fastrich,FRG,1
93539,94880,Debbie Watson,AUS,1
18742,18872,John Taylor,GBR,1
93484,94823,Ivan Miljković,SCG,1
2823,2835,Dragutin Čermak,YUG,1
88611,89901,Vladimir Ch'ant'uria,GEO,1
18637,18767,Charles Foulkes,GBR,1
2777,2789,Fred Semple,USA,1
2652,2664,Ladislav Žemla,BOH,1
93538,94879,Melissa Mills,AUS,1
88827,90122,Rob Bell,AUS,1
18639,18769,Harry Freeman,GBR,1
97747,99126,Jukka Ylipulli,FIN,1
18638,18768,Hew Fraser,GBR,1
7727,7768,Wiesław Rudkowski,POL,1
2827,2839,Nik'oloz Deriugini,URS,1
88759,90053,Rocky Juárez,USA,1
152937,1005987,Parnell Gourlay,CAN,1
19367,19507,Park Sun-Ja,KOR,1
85619,86881,Muriel Hurtis,FRA,1
140264,146140,Polina Gorshkova,ROC,1
19370,19510,Seo Hyo-Seon,KOR,1
81808,83026,Ingrid Wendl,AUT,1
